time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,time,price,asset_id
2025-01-05T08:00:00.0000000Z,2025-01-05T09:00:00.0000000Z,2025-01-05T08:00:04.5340000Z,2025-01-05T08:59:11.5050000Z,98256,98256,97786,97812,24.937977139999994,237,2025-01-05 08:00:00+00:00,98256,BTC
2025-01-05T09:00:00.0000000Z,2025-01-05T10:00:00.0000000Z,2025-01-05T09:01:11.3380000Z,2025-01-05T09:59:35.2530000Z,97846,97921,97629,97629,11.413510279999999,157,2025-01-05 09:00:00+00:00,97846,BTC
2025-01-05T10:00:00.0000000Z,2025-01-05T11:00:00.0000000Z,2025-01-05T10:00:01.5030000Z,2025-01-05T10:59:46.8990000Z,97630,97723,97582,97706,10.426415149999999,191,2025-01-05 10:00:00+00:00,97630,BTC
2025-01-05T11:00:00.0000000Z,2025-01-05T12:00:00.0000000Z,2025-01-05T11:00:32.4970000Z,2025-01-05T11:59:51.8300000Z,97690,97798,97610,97620,22.71011021,213,2025-01-05 11:00:00+00:00,97690,BTC
2025-01-05T12:00:00.0000000Z,2025-01-05T13:00:00.0000000Z,2025-01-05T12:00:00.4120000Z,2025-01-05T12:59:49.4960000Z,97620,97925,97570,97744,40.04693623000001,237,2025-01-05 12:00:00+00:00,97620,BTC
2025-01-05T13:00:00.0000000Z,2025-01-05T14:00:00.0000000Z,2025-01-05T13:00:18.8020000Z,2025-01-05T13:59:07.8750000Z,97739,97986,97675,97675,14.798326590000002,218,2025-01-05 13:00:00+00:00,97739,BTC
2025-01-05T14:00:00.0000000Z,2025-01-05T15:00:00.0000000Z,2025-01-05T14:00:34.3860000Z,2025-01-05T14:59:51.2510000Z,97699,97926,97277,97830,47.77511851999999,341,2025-01-05 14:00:00+00:00,97699,BTC
2025-01-05T15:00:00.0000000Z,2025-01-05T16:00:00.0000000Z,2025-01-05T15:00:13.1160000Z,2025-01-05T15:59:42.2550000Z,97865,98210,97740,98005,14.855998910000006,278,2025-01-05 15:00:00+00:00,97865,BTC
2025-01-05T16:00:00.0000000Z,2025-01-05T17:00:00.0000000Z,2025-01-05T16:00:25.1350000Z,2025-01-05T16:59:52.0620000Z,98008,98302,97927,98013,42.29960617,442,2025-01-05 16:00:00+00:00,98008,BTC
2025-01-05T17:00:00.0000000Z,2025-01-05T18:00:00.0000000Z,2025-01-05T17:00:11.1380000Z,2025-01-05T17:58:34.0820000Z,98013,98055,97647,97705,2.2550707700000006,156,2025-01-05 17:00:00+00:00,98013,BTC
2025-01-05T18:00:00.0000000Z,2025-01-05T19:00:00.0000000Z,2025-01-05T18:00:17.7230000Z,2025-01-05T18:59:16.1450000Z,97720,97911,97588,97911,9.27420044,158,2025-01-05 18:00:00+00:00,97720,BTC
2025-01-05T19:00:00.0000000Z,2025-01-05T20:00:00.0000000Z,2025-01-05T19:00:20.0300000Z,2025-01-05T19:59:56.4830000Z,97909,98094,97828,98063,8.939128470000002,166,2025-01-05 19:00:00+00:00,97909,BTC
2025-01-05T20:00:00.0000000Z,2025-01-05T21:00:00.0000000Z,2025-01-05T20:01:59.6400000Z,2025-01-05T20:59:23.3320000Z,98075,98631,97999,98241,45.38477274999999,372,2025-01-05 20:00:00+00:00,98075,BTC
2025-01-05T21:00:00.0000000Z,2025-01-05T22:00:00.0000000Z,2025-01-05T21:00:03.7190000Z,2025-01-05T21:59:35.4130000Z,98255,98500,98197,98465,21.646200849999992,259,2025-01-05 21:00:00+00:00,98255,BTC
2025-01-05T22:00:00.0000000Z,2025-01-05T23:00:00.0000000Z,2025-01-05T22:00:44.4370000Z,2025-01-05T22:58:43.2520000Z,98488,98717,98327,98654,18.02880989,230,2025-01-05 22:00:00+00:00,98488,BTC
2025-01-05T23:00:00.0000000Z,2025-01-06T00:00:00.0000000Z,2025-01-05T23:00:05.3720000Z,2025-01-05T23:57:55.2650000Z,98669,98799,98327,98327,29.01545383,298,2025-01-05 23:00:00+00:00,98669,BTC
2025-01-06T00:00:00.0000000Z,2025-01-06T01:00:00.0000000Z,2025-01-06T00:00:06.4590000Z,2025-01-06T00:59:57.4640000Z,98389,98717,98197,98201,45.45570567000002,321,2025-01-06 00:00:00+00:00,98389,BTC
2025-01-06T01:00:00.0000000Z,2025-01-06T02:00:00.0000000Z,2025-01-06T01:00:18.4660000Z,2025-01-06T01:59:49.7840000Z,98256,98778,97919,98720,49.87425472,440,2025-01-06 01:00:00+00:00,98256,BTC
2025-01-06T02:00:00.0000000Z,2025-01-06T03:00:00.0000000Z,2025-01-06T02:00:15.4490000Z,2025-01-06T02:59:53.4420000Z,98710,99252,98650,98793,98.19044039999997,641,2025-01-06 02:00:00+00:00,98710,BTC
2025-01-06T03:00:00.0000000Z,2025-01-06T04:00:00.0000000Z,2025-01-06T03:00:00.7450000Z,2025-01-06T03:59:53.4520000Z,98793,99180,98751,99019,24.07933589999999,432,2025-01-06 03:00:00+00:00,98793,BTC
2025-01-06T04:00:00.0000000Z,2025-01-06T05:00:00.0000000Z,2025-01-06T04:00:03.2240000Z,2025-01-06T04:59:54.6970000Z,99031,99445,99031,99427,18.865382589999996,290,2025-01-06 04:00:00+00:00,99031,BTC
2025-01-06T05:00:00.0000000Z,2025-01-06T06:00:00.0000000Z,2025-01-06T05:00:07.2250000Z,2025-01-06T05:59:41.0840000Z,99427,99857,99359,99575,24.944914540000006,310,2025-01-06 05:00:00+00:00,99427,BTC
2025-01-06T06:00:00.0000000Z,2025-01-06T07:00:00.0000000Z,2025-01-06T06:01:54.9750000Z,2025-01-06T06:59:58.4460000Z,99621,99717,99413,99486,11.60413215,249,2025-01-06 06:00:00+00:00,99621,BTC
2025-01-06T07:00:00.0000000Z,2025-01-06T08:00:00.0000000Z,2025-01-06T07:00:02.2470000Z,2025-01-06T07:59:43.4220000Z,99488,99502,99168,99279,20.813102899999997,278,2025-01-06 07:00:00+00:00,99488,BTC
2025-01-06T08:00:00.0000000Z,2025-01-06T09:00:00.0000000Z,2025-01-06T08:00:02.2130000Z,2025-01-06T08:59:26.9540000Z,99277,99586,98985,99015,31.339486270000002,296,2025-01-06 08:00:00+00:00,99277,BTC
2025-01-06T09:00:00.0000000Z,2025-01-06T10:00:00.0000000Z,2025-01-06T09:00:01.2240000Z,2025-01-06T09:59:48.4400000Z,99015,99221,98932,98961,19.610939179999995,279,2025-01-06 09:00:00+00:00,99015,BTC
2025-01-06T10:00:00.0000000Z,2025-01-06T11:00:00.0000000Z,2025-01-06T10:00:00.8700000Z,2025-01-06T10:59:25.9220000Z,98961,99018,98683,98728,17.731854620000004,252,2025-01-06 10:00:00+00:00,98961,BTC
2025-01-06T11:00:00.0000000Z,2025-01-06T12:00:00.0000000Z,2025-01-06T11:00:00.5900000Z,2025-01-06T11:58:47.6670000Z,98739,99359,98683,99221,35.81157031000001,335,2025-01-06 11:00:00+00:00,98739,BTC
2025-01-06T12:00:00.0000000Z,2025-01-06T13:00:00.0000000Z,2025-01-06T12:00:11.1920000Z,2025-01-06T12:59:15.4830000Z,99234,99669,99122,99134,67.02051693000004,643,2025-01-06 12:00:00+00:00,99234,BTC
2025-01-06T13:00:00.0000000Z,2025-01-06T14:00:00.0000000Z,2025-01-06T13:00:01.3820000Z,2025-01-06T13:59:59.1640000Z,99130,99541,98884,99464,67.14181116999998,696,2025-01-06 13:00:00+00:00,99130,BTC
2025-01-06T14:00:00.0000000Z,2025-01-06T15:00:00.0000000Z,2025-01-06T14:00:12.6630000Z,2025-01-06T14:59:59.7010000Z,99466,101263,98705,100741,246.50823822000007,1725,2025-01-06 14:00:00+00:00,99466,BTC
2025-01-06T15:00:00.0000000Z,2025-01-06T16:00:00.0000000Z,2025-01-06T15:00:03.2280000Z,2025-01-06T15:59:57.5880000Z,100776,102496,100487,102138,233.94719662999995,2133,2025-01-06 15:00:00+00:00,100776,BTC
2025-01-06T16:00:00.0000000Z,2025-01-06T17:00:00.0000000Z,2025-01-06T16:00:00.6190000Z,2025-01-06T16:59:49.6740000Z,102183,102514,101737,102172,158.17330939999994,1499,2025-01-06 16:00:00+00:00,102183,BTC
2025-01-06T17:00:00.0000000Z,2025-01-06T18:00:00.0000000Z,2025-01-06T17:00:01.7160000Z,2025-01-06T17:59:53.6430000Z,102170,102170,101306,101870,91.28822944999996,810,2025-01-06 17:00:00+00:00,102170,BTC
2025-01-06T18:00:00.0000000Z,2025-01-06T19:00:00.0000000Z,2025-01-06T18:00:02.9100000Z,2025-01-06T18:59:59.8970000Z,101870,102087,101626,101776,77.26483378000002,699,2025-01-06 18:00:00+00:00,101870,BTC
2025-01-06T19:00:00.0000000Z,2025-01-06T20:00:00.0000000Z,2025-01-06T19:00:00.6500000Z,2025-01-06T19:59:59.5830000Z,101805,102089,101665,101853,130.11878953999985,1140,2025-01-06 19:00:00+00:00,101805,BTC
2025-01-06T20:00:00.0000000Z,2025-01-06T21:00:00.0000000Z,2025-01-06T20:00:06.7710000Z,2025-01-06T20:59:55.0210000Z,101892,102360,101892,102137,190.00327888000004,1204,2025-01-06 20:00:00+00:00,101892,BTC
2025-01-06T21:00:00.0000000Z,2025-01-06T22:00:00.0000000Z,2025-01-06T21:00:00.7900000Z,2025-01-06T21:59:51.8120000Z,102185,102407,101633,101653,48.24338848999999,464,2025-01-06 21:00:00+00:00,102185,BTC
2025-01-06T22:00:00.0000000Z,2025-01-06T23:00:00.0000000Z,2025-01-06T22:00:07.1360000Z,2025-01-06T22:59:58.9410000Z,101657,102118,101641,102038,23.816058030000004,307,2025-01-06 22:00:00+00:00,101657,BTC
2025-01-06T23:00:00.0000000Z,2025-01-07T00:00:00.0000000Z,2025-01-06T23:00:01.2180000Z,2025-01-06T23:59:10.4350000Z,102041,102280,101932,102280,10.956391860000002,268,2025-01-06 23:00:00+00:00,102041,BTC
2025-01-07T00:00:00.0000000Z,2025-01-07T01:00:00.0000000Z,2025-01-07T00:00:04.6150000Z,2025-01-07T00:59:56.1910000Z,102278,102760,101997,102095,25.848496910000005,378,2025-01-07 00:00:00+00:00,102278,BTC
2025-01-07T01:00:00.0000000Z,2025-01-07T02:00:00.0000000Z,2025-01-07T01:00:14.6020000Z,2025-01-07T01:59:41.4960000Z,102068,102121,101738,101968,44.986253209999994,274,2025-01-07 01:00:00+00:00,102068,BTC
2025-01-07T02:00:00.0000000Z,2025-01-07T03:00:00.0000000Z,2025-01-07T02:00:14.9360000Z,2025-01-07T02:59:39.8850000Z,101997,102059,101699,101711,6.86599991,171,2025-01-07 02:00:00+00:00,101997,BTC
2025-01-07T03:00:00.0000000Z,2025-01-07T04:00:00.0000000Z,2025-01-07T03:00:58.7800000Z,2025-01-07T03:58:47.2420000Z,101719,101848,101557,101742,10.564375629999999,150,2025-01-07 03:00:00+00:00,101719,BTC
2025-01-07T04:00:00.0000000Z,2025-01-07T05:00:00.0000000Z,2025-01-07T04:00:01.3580000Z,2025-01-07T04:59:41.7610000Z,101723,101961,101698,101698,8.47534535,134,2025-01-07 04:00:00+00:00,101723,BTC
2025-01-07T05:00:00.0000000Z,2025-01-07T06:00:00.0000000Z,2025-01-07T05:00:08.5920000Z,2025-01-07T05:59:55.8880000Z,101678,101798,101629,101749,4.289270149999999,124,2025-01-07 05:00:00+00:00,101678,BTC
2025-01-07T06:00:00.0000000Z,2025-01-07T07:00:00.0000000Z,2025-01-07T06:00:28.6480000Z,2025-01-07T06:59:22.0280000Z,101729,101905,101653,101824,5.17337062,156,2025-01-07 06:00:00+00:00,101729,BTC
2025-01-07T07:00:00.0000000Z,2025-01-07T08:00:00.0000000Z,2025-01-07T07:00:54.3960000Z,2025-01-07T07:59:19.6270000Z,101842,102017,101662,101664,37.15656988,207,2025-01-07 07:00:00+00:00,101842,BTC
2025-01-07T08:00:00.0000000Z,2025-01-07T09:00:00.0000000Z,2025-01-07T08:00:29.6980000Z,2025-01-07T08:59:39.1370000Z,101759,101989,101651,101906,18.943644250000006,207,2025-01-07 08:00:00+00:00,101759,BTC
2025-01-07T09:00:00.0000000Z,2025-01-07T10:00:00.0000000Z,2025-01-07T09:00:12.3740000Z,2025-01-07T09:59:33.6680000Z,101917,101917,101643,101730,21.70279601,255,2025-01-07 09:00:00+00:00,101917,BTC
2025-01-07T10:00:00.0000000Z,2025-01-07T11:00:00.0000000Z,2025-01-07T10:00:06.7740000Z,2025-01-07T10:59:48.3260000Z,101705,101705,101382,101415,18.26552172,316,2025-01-07 10:00:00+00:00,101705,BTC
2025-01-07T11:00:00.0000000Z,2025-01-07T12:00:00.0000000Z,2025-01-07T11:00:14.8630000Z,2025-01-07T11:59:56.9720000Z,101415,101461,100498,100855,69.58288142,623,2025-01-07 11:00:00+00:00,101415,BTC
2025-01-07T12:00:00.0000000Z,2025-01-07T13:00:00.0000000Z,2025-01-07T12:00:02.4030000Z,2025-01-07T12:59:55.5940000Z,100860,100933,100633,100756,36.07379067000001,451,2025-01-07 12:00:00+00:00,100860,BTC
2025-01-07T13:00:00.0000000Z,2025-01-07T14:00:00.0000000Z,2025-01-07T13:00:39.8440000Z,2025-01-07T13:59:58.8230000Z,100747,100945,100624,100651,43.61822324000002,556,2025-01-07 13:00:00+00:00,100747,BTC
2025-01-07T14:00:00.0000000Z,2025-01-07T15:00:00.0000000Z,2025-01-07T14:00:00.8280000Z,2025-01-07T14:59:58.8380000Z,100650,100848,99765,100013,185.6701169599999,998,2025-01-07 14:00:00+00:00,100650,BTC
2025-01-07T15:00:00.0000000Z,2025-01-07T16:00:00.0000000Z,2025-01-07T15:00:05.8080000Z,2025-01-07T15:59:55.0940000Z,100026,100105,97124,97915,441.38040374000013,2802,2025-01-07 15:00:00+00:00,100026,BTC
2025-01-07T16:00:00.0000000Z,2025-01-07T17:00:00.0000000Z,2025-01-07T16:00:00.3430000Z,2025-01-07T16:59:43.3550000Z,97914,98302,97547,97715,107.06365154000002,1418,2025-01-07 16:00:00+00:00,97914,BTC
2025-01-07T17:00:00.0000000Z,2025-01-07T18:00:00.0000000Z,2025-01-07T17:00:14.9380000Z,2025-01-07T17:59:47.9320000Z,97741,97781,96573,97245,111.60556816000002,1218,2025-01-07 17:00:00+00:00,97741,BTC
2025-01-07T18:00:00.0000000Z,2025-01-07T19:00:00.0000000Z,2025-01-07T18:00:07.7870000Z,2025-01-07T18:59:55.7330000Z,97238,97490,96574,96707,35.04197152,818,2025-01-07 18:00:00+00:00,97238,BTC
2025-01-07T19:00:00.0000000Z,2025-01-07T20:00:00.0000000Z,2025-01-07T19:00:04.7170000Z,2025-01-07T19:59:55.7100000Z,96711,97146,96296,96394,37.859220300000004,840,2025-01-07 19:00:00+00:00,96711,BTC
2025-01-07T20:00:00.0000000Z,2025-01-07T21:00:00.0000000Z,2025-01-07T20:00:12.4070000Z,2025-01-07T20:59:58.0820000Z,96410,96800,96130,96501,103.77533155,1216,2025-01-07 20:00:00+00:00,96410,BTC
2025-01-07T21:00:00.0000000Z,2025-01-07T22:00:00.0000000Z,2025-01-07T21:00:00.4350000Z,2025-01-07T21:59:54.0910000Z,96443,97049,96363,96512,67.18099164000002,977,2025-01-07 21:00:00+00:00,96443,BTC
2025-01-07T22:00:00.0000000Z,2025-01-07T23:00:00.0000000Z,2025-01-07T22:00:02.2750000Z,2025-01-07T22:59:48.0900000Z,96450,97200,96404,97117,30.89224876,463,2025-01-07 22:00:00+00:00,96450,BTC
2025-01-07T23:00:00.0000000Z,2025-01-08T00:00:00.0000000Z,2025-01-07T23:00:05.2000000Z,2025-01-07T23:59:53.4340000Z,97122,97129,96818,96946,17.609409019999998,240,2025-01-07 23:00:00+00:00,97122,BTC
2025-01-08T00:00:00.0000000Z,2025-01-08T01:00:00.0000000Z,2025-01-08T00:00:05.8650000Z,2025-01-08T00:59:55.1330000Z,96922,97248,96712,97247,48.241480419999995,457,2025-01-08 00:00:00+00:00,96922,BTC
2025-01-08T01:00:00.0000000Z,2025-01-08T02:00:00.0000000Z,2025-01-08T01:00:06.6150000Z,2025-01-08T01:59:54.1750000Z,97246,97246,96609,96901,31.797859690000013,257,2025-01-08 01:00:00+00:00,97246,BTC
2025-01-08T02:00:00.0000000Z,2025-01-08T03:00:00.0000000Z,2025-01-08T02:00:03.9810000Z,2025-01-08T02:57:40.0090000Z,96880,97143,96750,96933,16.721519620000002,299,2025-01-08 02:00:00+00:00,96880,BTC
2025-01-08T03:00:00.0000000Z,2025-01-08T04:00:00.0000000Z,2025-01-08T03:00:07.8180000Z,2025-01-08T03:59:45.7270000Z,96859,96859,96216,96506,43.90182611000002,395,2025-01-08 03:00:00+00:00,96859,BTC
2025-01-08T04:00:00.0000000Z,2025-01-08T05:00:00.0000000Z,2025-01-08T04:00:18.8980000Z,2025-01-08T04:59:50.2120000Z,96519,96603,96088,96259,19.40452786,320,2025-01-08 04:00:00+00:00,96519,BTC
2025-01-08T05:00:00.0000000Z,2025-01-08T06:00:00.0000000Z,2025-01-08T05:00:37.7700000Z,2025-01-08T05:58:48.9320000Z,96320,96620,96091,96477,17.496164110000006,236,2025-01-08 05:00:00+00:00,96320,BTC
2025-01-08T06:00:00.0000000Z,2025-01-08T07:00:00.0000000Z,2025-01-08T06:00:57.2970000Z,2025-01-08T06:59:57.8660000Z,96554,96603,95253,95258,66.97018659,679,2025-01-08 06:00:00+00:00,96554,BTC
2025-01-08T07:00:00.0000000Z,2025-01-08T08:00:00.0000000Z,2025-01-08T07:00:07.8730000Z,2025-01-08T07:59:41.6580000Z,95270,95765,95239,95630,90.20069747,566,2025-01-08 07:00:00+00:00,95270,BTC
2025-01-08T08:00:00.0000000Z,2025-01-08T09:00:00.0000000Z,2025-01-08T08:00:10.7070000Z,2025-01-08T08:59:54.4380000Z,95610,96095,95490,95937,114.69014809000002,1117,2025-01-08 08:00:00+00:00,95610,BTC
2025-01-08T09:00:00.0000000Z,2025-01-08T10:00:00.0000000Z,2025-01-08T09:00:03.3440000Z,2025-01-08T09:59:55.5210000Z,95913,96070,95398,95413,74.06002645000004,683,2025-01-08 09:00:00+00:00,95913,BTC
2025-01-08T10:00:00.0000000Z,2025-01-08T11:00:00.0000000Z,2025-01-08T10:00:06.4900000Z,2025-01-08T10:59:56.0970000Z,95419,95949,95419,95924,69.03458081,622,2025-01-08 10:00:00+00:00,95419,BTC
2025-01-08T11:00:00.0000000Z,2025-01-08T12:00:00.0000000Z,2025-01-08T11:00:04.4010000Z,2025-01-08T11:59:46.5280000Z,95942,96007,94511,95104,175.00878730999986,1280,2025-01-08 11:00:00+00:00,95942,BTC
2025-01-08T12:00:00.0000000Z,2025-01-08T13:00:00.0000000Z,2025-01-08T12:00:13.1910000Z,2025-01-08T12:59:40.9730000Z,95104,95330,94812,94845,74.44582192000001,892,2025-01-08 12:00:00+00:00,95104,BTC
2025-01-08T13:00:00.0000000Z,2025-01-08T14:00:00.0000000Z,2025-01-08T13:00:00.3010000Z,2025-01-08T14:00:00.8890000Z,94851,95637,94851,95360,87.02172317999994,1027,2025-01-08 13:00:00+00:00,94851,BTC
2025-01-08T14:00:00.0000000Z,2025-01-08T15:00:00.0000000Z,2025-01-08T14:00:04.2680000Z,2025-01-08T14:59:54.8100000Z,95371,95836,94896,95300,122.77403589999999,1151,2025-01-08 14:00:00+00:00,95371,BTC
2025-01-08T15:00:00.0000000Z,2025-01-08T16:00:00.0000000Z,2025-01-08T15:00:06.0580000Z,2025-01-08T15:59:57.4740000Z,95197,96030,94614,95458,168.57198748999997,1148,2025-01-08 15:00:00+00:00,95197,BTC
2025-01-08T16:00:00.0000000Z,2025-01-08T17:00:00.0000000Z,2025-01-08T16:00:01.9230000Z,2025-01-08T16:59:55.0210000Z,95459,95484,94506,94757,158.49201760000003,1689,2025-01-08 16:00:00+00:00,95459,BTC
2025-01-08T17:00:00.0000000Z,2025-01-08T18:00:00.0000000Z,2025-01-08T17:00:01.8340000Z,2025-01-08T17:59:59.6460000Z,94748,94804,92502,94001,296.7164424600001,2199,2025-01-08 17:00:00+00:00,94748,BTC
2025-01-08T18:00:00.0000000Z,2025-01-08T19:00:00.0000000Z,2025-01-08T18:00:00.9780000Z,2025-01-08T18:59:31.9880000Z,94000,95076,93751,94245,177.41605324000002,1488,2025-01-08 18:00:00+00:00,94000,BTC
2025-01-08T19:00:00.0000000Z,2025-01-08T20:00:00.0000000Z,2025-01-08T19:00:00.1500000Z,2025-01-08T19:59:59.0200000Z,94222,94828,94006,94226,58.133395269999994,840,2025-01-08 19:00:00+00:00,94222,BTC
2025-01-08T20:00:00.0000000Z,2025-01-08T21:00:00.0000000Z,2025-01-08T20:00:00.2050000Z,2025-01-08T20:59:55.2510000Z,94222,94377,93750,93930,88.35940331999998,935,2025-01-08 20:00:00+00:00,94222,BTC
2025-01-08T21:00:00.0000000Z,2025-01-08T22:00:00.0000000Z,2025-01-08T21:00:00.2520000Z,2025-01-08T21:59:59.5150000Z,93950,94552,93600,94433,26.491494089999996,619,2025-01-08 21:00:00+00:00,93950,BTC
2025-01-08T22:00:00.0000000Z,2025-01-08T23:00:00.0000000Z,2025-01-08T22:00:01.1470000Z,2025-01-08T22:59:53.3820000Z,94434,95273,94434,95273,44.94427545000001,613,2025-01-08 22:00:00+00:00,94434,BTC
2025-01-08T23:00:00.0000000Z,2025-01-09T00:00:00.0000000Z,2025-01-08T23:00:03.8120000Z,2025-01-08T23:59:45.5400000Z,95274,95274,94897,95065,10.06670886,243,2025-01-08 23:00:00+00:00,95274,BTC
2025-01-09T00:00:00.0000000Z,2025-01-09T01:00:00.0000000Z,2025-01-09T00:00:05.8820000Z,2025-01-09T00:59:39.6080000Z,95034,95101,94799,95101,12.86793426,228,2025-01-09 00:00:00+00:00,95034,BTC
2025-01-09T01:00:00.0000000Z,2025-01-09T02:00:00.0000000Z,2025-01-09T01:00:12.5800000Z,2025-01-09T01:58:45.8470000Z,95113,95333,94954,94954,30.539006319999995,229,2025-01-09 01:00:00+00:00,95113,BTC
2025-01-09T02:00:00.0000000Z,2025-01-09T03:00:00.0000000Z,2025-01-09T02:00:00.6810000Z,2025-01-09T02:59:49.3210000Z,94966,94989,93439,94738,258.4889311499999,1297,2025-01-09 02:00:00+00:00,94966,BTC
2025-01-09T03:00:00.0000000Z,2025-01-09T04:00:00.0000000Z,2025-01-09T03:00:02.3800000Z,2025-01-09T03:59:14.3950000Z,94745,94752,93989,93989,38.177469330000015,219,2025-01-09 03:00:00+00:00,94745,BTC
2025-01-09T04:00:00.0000000Z,2025-01-09T05:00:00.0000000Z,2025-01-09T04:00:10.3580000Z,2025-01-09T04:59:53.7110000Z,93979,94447,93775,94387,15.270509609999996,292,2025-01-09 04:00:00+00:00,93979,BTC
2025-01-09T05:00:00.0000000Z,2025-01-09T06:00:00.0000000Z,2025-01-09T05:00:04.5080000Z,2025-01-09T05:59:25.4370000Z,94358,94520,94234,94427,10.05212554,207,2025-01-09 05:00:00+00:00,94358,BTC
2025-01-09T06:00:00.0000000Z,2025-01-09T07:00:00.0000000Z,2025-01-09T06:00:01.1070000Z,2025-01-09T06:59:58.4350000Z,94425,94570,94017,94060,9.667849870000001,264,2025-01-09 06:00:00+00:00,94425,BTC
2025-01-09T07:00:00.0000000Z,2025-01-09T08:00:00.0000000Z,2025-01-09T07:01:01.0300000Z,2025-01-09T07:59:52.9260000Z,94034,94260,93179,93179,57.02870860000001,474,2025-01-09 07:00:00+00:00,94034,BTC
2025-01-09T08:00:00.0000000Z,2025-01-09T09:00:00.0000000Z,2025-01-09T08:00:14.0170000Z,2025-01-09T08:59:59.1150000Z,93181,93338,92679,92985,111.81635939,756,2025-01-09 08:00:00+00:00,93181,BTC
2025-01-09T09:00:00.0000000Z,2025-01-09T10:00:00.0000000Z,2025-01-09T09:00:10.7840000Z,2025-01-09T09:59:57.2550000Z,92992,93689,92941,93467,62.317336270000034,539,2025-01-09 09:00:00+00:00,92992,BTC
2025-01-09T10:00:00.0000000Z,2025-01-09T11:00:00.0000000Z,2025-01-09T10:00:10.4070000Z,2025-01-09T10:59:37.5480000Z,93489,93612,93005,93405,43.82696098,322,2025-01-09 10:00:00+00:00,93489,BTC
2025-01-09T11:00:00.0000000Z,2025-01-09T12:00:00.0000000Z,2025-01-09T11:00:27.8930000Z,2025-01-09T11:59:53.8070000Z,93379,93887,93192,93414,112.55157942000001,506,2025-01-09 11:00:00+00:00,93379,BTC
2025-01-09T12:00:00.0000000Z,2025-01-09T13:00:00.0000000Z,2025-01-09T12:00:00.1110000Z,2025-01-09T12:59:53.1740000Z,93409,93641,93122,93347,19.145211129999996,495,2025-01-09 12:00:00+00:00,93409,BTC
2025-01-09T13:00:00.0000000Z,2025-01-09T14:00:00.0000000Z,2025-01-09T13:00:10.9250000Z,2025-01-09T13:59:57.8340000Z,93365,93437,91884,91956,131.95493607999998,1477,2025-01-09 13:00:00+00:00,93365,BTC
2025-01-09T14:00:00.0000000Z,2025-01-09T15:00:00.0000000Z,2025-01-09T14:00:02.4750000Z,2025-01-09T14:59:58.2620000Z,91904,92853,91761,92830,152.19036918999996,1440,2025-01-09 14:00:00+00:00,91904,BTC
2025-01-09T15:00:00.0000000Z,2025-01-09T16:00:00.0000000Z,2025-01-09T15:00:00.4050000Z,2025-01-09T15:59:58.8050000Z,92817,94532,92655,94223,107.32615046999994,1266,2025-01-09 15:00:00+00:00,92817,BTC
2025-01-09T16:00:00.0000000Z,2025-01-09T17:00:00.0000000Z,2025-01-09T16:00:03.3390000Z,2025-01-09T16:59:54.3850000Z,94221,94661,93851,94243,70.77203423,850,2025-01-09 16:00:00+00:00,94221,BTC
2025-01-09T17:00:00.0000000Z,2025-01-09T18:00:00.0000000Z,2025-01-09T17:00:04.3000000Z,2025-01-09T17:59:58.4430000Z,94245,94268,92325,92688,100.69587331,1014,2025-01-09 17:00:00+00:00,94245,BTC
2025-01-09T18:00:00.0000000Z,2025-01-09T19:00:00.0000000Z,2025-01-09T18:00:00.4650000Z,2025-01-09T18:59:55.4140000Z,92693,93214,92415,93028,67.45352667,649,2025-01-09 18:00:00+00:00,92693,BTC
2025-01-09T19:00:00.0000000Z,2025-01-09T20:00:00.0000000Z,2025-01-09T19:00:01.9250000Z,2025-01-09T19:59:58.6710000Z,93023,93287,91916,91916,104.81707913999999,826,2025-01-09 19:00:00+00:00,93023,BTC
2025-01-09T20:00:00.0000000Z,2025-01-09T21:00:00.0000000Z,2025-01-09T20:00:01.0490000Z,2025-01-09T20:59:55.6810000Z,91915,92313,91215,91896,161.10365470000005,1442,2025-01-09 20:00:00+00:00,91915,BTC
2025-01-09T21:00:00.0000000Z,2025-01-09T22:00:00.0000000Z,2025-01-09T21:00:01.8630000Z,2025-01-09T21:59:02.6260000Z,91896,92479,91772,92061,100.66884630999996,947,2025-01-09 21:00:00+00:00,91896,BTC
2025-01-09T22:00:00.0000000Z,2025-01-09T23:00:00.0000000Z,2025-01-09T22:00:28.4610000Z,2025-01-09T22:59:59.9910000Z,92084,92703,91645,92460,83.99413288000001,498,2025-01-09 22:00:00+00:00,92084,BTC
2025-01-09T23:00:00.0000000Z,2025-01-10T00:00:00.0000000Z,2025-01-09T23:00:18.6690000Z,2025-01-09T23:59:59.3150000Z,92440,92649,92051,92542,12.40188208,300,2025-01-09 23:00:00+00:00,92440,BTC
2025-01-10T00:00:00.0000000Z,2025-01-10T01:00:00.0000000Z,2025-01-10T00:00:03.3910000Z,2025-01-10T00:59:51.4960000Z,92545,92835,92465,92741,19.93742478,347,2025-01-10 00:00:00+00:00,92545,BTC
2025-01-10T01:00:00.0000000Z,2025-01-10T02:00:00.0000000Z,2025-01-10T01:00:12.7120000Z,2025-01-10T01:59:59.7320000Z,92740,93128,92598,93097,20.72862529,497,2025-01-10 01:00:00+00:00,92740,BTC
